Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-19 09:27:00+00:00,68392.3359375,68392.3359375,68392.3359375,68392.3359375,68392.3359375,0
2024-10-19 09:28:00+00:00,68385.046875,68385.046875,68385.046875,68385.046875,68385.046875,0
2024-10-19 09:29:00+00:00,68386.1953125,68386.1953125,68386.1953125,68386.1953125,68386.1953125,0
2024-10-19 09:30:00+00:00,68392.125,68392.125,68392.125,68392.125,68392.125,0
2024-10-19 09:31:00+00:00,68389.421875,68389.421875,68389.421875,68389.421875,68389.421875,9297920
2024-10-19 09:32:00+00:00,68373.953125,68373.953125,68373.953125,68373.953125,68373.953125,0
2024-10-19 09:33:00+00:00,68366.7109375,68366.7109375,68366.7109375,68366.7109375,68366.7109375,0
2024-10-19 09:34:00+00:00,68364.1640625,68364.1640625,68364.1640625,68364.1640625,68364.1640625,0
2024-10-19 09:35:00+00:00,68362.6015625,68362.6015625,68362.6015625,68362.6015625,68362.6015625,0
2024-10-19 09:36:00+00:00,68368.28125,68368.28125,68368.28125,68368.28125,68368.28125,0
2024-10-19 09:37:00+00:00,68356.96875,68356.96875,68356.96875,68356.96875,68356.96875,0
2024-10-19 09:38:00+00:00,68354.5546875,68354.5546875,68354.5546875,68354.5546875,68354.5546875,0
2024-10-19 09:39:00+00:00,68366.3359375,68366.3359375,68366.3359375,68366.3359375,68366.3359375,0
2024-10-19 09:41:00+00:00,68367.421875,68367.421875,68367.421875,68367.421875,68367.421875,0
2024-10-19 09:42:00+00:00,68366.625,68366.625,68366.625,68366.625,68366.625,229376
2024-10-19 09:43:00+00:00,68360.484375,68360.484375,68360.484375,68360.484375,68360.484375,0
2024-10-19 09:44:00+00:00,68352.1640625,68352.1640625,68352.1640625,68352.1640625,68352.1640625,0
2024-10-19 09:45:00+00:00,68339.578125,68339.578125,68339.578125,68339.578125,68339.578125,0
2024-10-19 09:46:00+00:00,68340.859375,68340.859375,68340.859375,68340.859375,68340.859375,0
2024-10-19 09:47:00+00:00,68345.3125,68345.3125,68345.3125,68345.3125,68345.3125,0
2024-10-19 09:48:00+00:00,68339.1796875,68339.1796875,68339.1796875,68339.1796875,68339.1796875,0
2024-10-19 09:49:00+00:00,68356.8671875,68356.8671875,68356.8671875,68356.8671875,68356.8671875,0
2024-10-19 09:50:00+00:00,68353.390625,68353.390625,68353.390625,68353.390625,68353.390625,0
2024-10-19 09:51:00+00:00,68349.4765625,68349.4765625,68349.4765625,68349.4765625,68349.4765625,0
2024-10-19 09:52:00+00:00,68345.5546875,68345.5546875,68345.5546875,68345.5546875,68345.5546875,0
2024-10-19 09:53:00+00:00,68344.3125,68344.3125,68344.3125,68344.3125,68344.3125,0
2024-10-19 09:55:00+00:00,68336.859375,68336.859375,68336.859375,68336.859375,68336.859375,0
2024-10-19 09:56:00+00:00,68340.7265625,68340.7265625,68340.7265625,68340.7265625,68340.7265625,0
2024-10-19 09:57:00+00:00,68338.1796875,68338.1796875,68338.1796875,68338.1796875,68338.1796875,0
2024-10-19 09:58:00+00:00,68339.9921875,68339.9921875,68339.9921875,68339.9921875,68339.9921875,0
2024-10-19 09:59:00+00:00,68341.3515625,68341.3515625,68341.3515625,68341.3515625,68341.3515625,0
2024-10-19 10:01:00+00:00,68336.578125,68336.578125,68336.578125,68336.578125,68336.578125,0
2024-10-19 10:02:00+00:00,68325.0703125,68325.0703125,68325.0703125,68325.0703125,68325.0703125,0
2024-10-19 10:03:00+00:00,68317.5234375,68317.5234375,68317.5234375,68317.5234375,68317.5234375,0
2024-10-19 10:05:00+00:00,68330.4140625,68330.4140625,68330.4140625,68330.4140625,68330.4140625,0
2024-10-19 10:06:00+00:00,68340.921875,68340.921875,68340.921875,68340.921875,68340.921875,0
2024-10-19 10:07:00+00:00,68342.078125,68342.078125,68342.078125,68342.078125,68342.078125,0
2024-10-19 10:08:00+00:00,68343.6171875,68343.6171875,68343.6171875,68343.6171875,68343.6171875,13604864
2024-10-19 10:09:00+00:00,68348.2578125,68348.2578125,68348.2578125,68348.2578125,68348.2578125,739328
2024-10-19 10:10:00+00:00,68345.53125,68345.53125,68345.53125,68345.53125,68345.53125,206848
2024-10-19 10:11:00+00:00,68345.90625,68345.90625,68345.90625,68345.90625,68345.90625,0
2024-10-19 10:12:00+00:00,68327.2421875,68327.2421875,68327.2421875,68327.2421875,68327.2421875,0
2024-10-19 10:13:00+00:00,68315.65625,68315.65625,68315.65625,68315.65625,68315.65625,0
2024-10-19 10:14:00+00:00,68312.7265625,68312.7265625,68312.7265625,68312.7265625,68312.7265625,0
2024-10-19 10:15:00+00:00,68317.296875,68317.296875,68317.296875,68317.296875,68317.296875,200704
2024-10-19 10:16:00+00:00,68315.96875,68315.96875,68315.96875,68315.96875,68315.96875,114688
2024-10-19 10:17:00+00:00,68320.2109375,68320.2109375,68320.2109375,68320.2109375,68320.2109375,0
2024-10-19 10:19:00+00:00,68325.46875,68325.46875,68325.46875,68325.46875,68325.46875,0
2024-10-19 10:20:00+00:00,68324.984375,68324.984375,68324.984375,68324.984375,68324.984375,0
2024-10-19 10:21:00+00:00,68333.7109375,68333.7109375,68333.7109375,68333.7109375,68333.7109375,0
2024-10-19 10:22:00+00:00,68341.890625,68341.890625,68341.890625,68341.890625,68341.890625,737280
2024-10-19 10:23:00+00:00,68337.140625,68337.140625,68337.140625,68337.140625,68337.140625,0
2024-10-19 10:24:00+00:00,68320.4375,68320.4375,68320.4375,68320.4375,68320.4375,0
2024-10-19 10:26:00+00:00,68313.0390625,68313.0390625,68313.0390625,68313.0390625,68313.0390625,0
2024-10-19 10:27:00+00:00,68302.7578125,68302.7578125,68302.7578125,68302.7578125,68302.7578125,0
2024-10-19 10:28:00+00:00,68288.5234375,68288.5234375,68288.5234375,68288.5234375,68288.5234375,3584000
2024-10-19 10:29:00+00:00,68279.3828125,68279.3828125,68279.3828125,68279.3828125,68279.3828125,0
2024-10-19 10:31:00+00:00,68290.1171875,68290.1171875,68290.1171875,68290.1171875,68290.1171875,0
2024-10-19 10:32:00+00:00,68297.1640625,68297.1640625,68297.1640625,68297.1640625,68297.1640625,0
2024-10-19 10:33:00+00:00,68297.2265625,68297.2265625,68297.2265625,68297.2265625,68297.2265625,0
2024-10-19 10:34:00+00:00,68291.9453125,68291.9453125,68291.9453125,68291.9453125,68291.9453125,0
2024-10-19 10:35:00+00:00,68292.4609375,68292.4609375,68292.4609375,68292.4609375,68292.4609375,0
2024-10-19 10:36:00+00:00,68296.375,68296.375,68296.375,68296.375,68296.375,0
2024-10-19 10:37:00+00:00,68309.296875,68309.296875,68309.296875,68309.296875,68309.296875,0
2024-10-19 10:38:00+00:00,68304.71875,68304.71875,68304.71875,68304.71875,68304.71875,0
2024-10-19 10:39:00+00:00,68300.421875,68300.421875,68300.421875,68300.421875,68300.421875,0
2024-10-19 10:40:00+00:00,68299.1484375,68299.1484375,68299.1484375,68299.1484375,68299.1484375,0
2024-10-19 10:41:00+00:00,68281.15625,68281.15625,68281.15625,68281.15625,68281.15625,0
2024-10-19 10:43:00+00:00,68289.0,68289.0,68289.0,68289.0,68289.0,0
2024-10-19 10:44:00+00:00,68272.46875,68272.46875,68272.46875,68272.46875,68272.46875,0
2024-10-19 10:45:00+00:00,68280.8984375,68280.8984375,68280.8984375,68280.8984375,68280.8984375,0
2024-10-19 10:46:00+00:00,68273.7421875,68273.7421875,68273.7421875,68273.7421875,68273.7421875,489472
2024-10-19 10:47:00+00:00,68271.8515625,68271.8515625,68271.8515625,68271.8515625,68271.8515625,0
2024-10-19 10:48:00+00:00,68274.546875,68274.546875,68274.546875,68274.546875,68274.546875,0
2024-10-19 10:49:00+00:00,68277.2734375,68277.2734375,68277.2734375,68277.2734375,68277.2734375,0
2024-10-19 10:50:00+00:00,68267.2734375,68267.2734375,68267.2734375,68267.2734375,68267.2734375,0
2024-10-19 10:51:00+00:00,68264.40625,68264.40625,68264.40625,68264.40625,68264.40625,0
2024-10-19 10:52:00+00:00,68261.8671875,68261.8671875,68261.8671875,68261.8671875,68261.8671875,0
2024-10-19 10:53:00+00:00,68257.734375,68257.734375,68257.734375,68257.734375,68257.734375,0
2024-10-19 10:55:00+00:00,68244.109375,68244.109375,68244.109375,68244.109375,68244.109375,376832
2024-10-19 10:56:00+00:00,68246.3515625,68246.3515625,68246.3515625,68246.3515625,68246.3515625,0
2024-10-19 10:57:00+00:00,68253.9453125,68253.9453125,68253.9453125,68253.9453125,68253.9453125,0
2024-10-19 10:58:00+00:00,68244.609375,68244.609375,68244.609375,68244.609375,68244.609375,0
2024-10-19 10:59:00+00:00,68251.796875,68251.796875,68251.796875,68251.796875,68251.796875,0
2024-10-19 11:01:00+00:00,68245.546875,68245.546875,68245.546875,68245.546875,68245.546875,0
2024-10-19 11:02:00+00:00,68238.6484375,68238.6484375,68238.6484375,68238.6484375,68238.6484375,0
2024-10-19 11:03:00+00:00,68224.8359375,68224.8359375,68224.8359375,68224.8359375,68224.8359375,0
2024-10-19 11:04:00+00:00,68212.3515625,68212.3515625,68212.3515625,68212.3515625,68212.3515625,0
2024-10-19 11:05:00+00:00,68199.078125,68199.078125,68199.078125,68199.078125,68199.078125,0
2024-10-19 11:07:00+00:00,68263.359375,68263.359375,68263.359375,68263.359375,68263.359375,0
2024-10-19 11:08:00+00:00,68277.890625,68277.890625,68277.890625,68277.890625,68277.890625,7276544
2024-10-19 11:09:00+00:00,68278.359375,68278.359375,68278.359375,68278.359375,68278.359375,0
2024-10-19 11:10:00+00:00,68281.90625,68281.90625,68281.90625,68281.90625,68281.90625,0
2024-10-19 11:11:00+00:00,68278.125,68278.125,68278.125,68278.125,68278.125,0
2024-10-19 11:12:00+00:00,68285.796875,68285.796875,68285.796875,68285.796875,68285.796875,0
2024-10-19 11:13:00+00:00,68285.828125,68285.828125,68285.828125,68285.828125,68285.828125,0
2024-10-19 11:14:00+00:00,68283.09375,68283.09375,68283.09375,68283.09375,68283.09375,0
2024-10-19 11:15:00+00:00,68284.96875,68284.96875,68284.96875,68284.96875,68284.96875,0
2024-10-19 11:16:00+00:00,68285.21875,68285.21875,68285.21875,68285.21875,68285.21875,0
2024-10-19 11:17:00+00:00,68284.171875,68284.171875,68284.171875,68284.171875,68284.171875,0
2024-10-19 11:18:00+00:00,68277.71875,68277.71875,68277.71875,68277.71875,68277.71875,0
2024-10-19 11:19:00+00:00,68255.6640625,68255.6640625,68255.6640625,68255.6640625,68255.6640625,0
2024-10-19 11:20:00+00:00,68253.359375,68253.359375,68253.359375,68253.359375,68253.359375,0
2024-10-19 11:21:00+00:00,68257.765625,68257.765625,68257.765625,68257.765625,68257.765625,0
2024-10-19 11:22:00+00:00,68244.7890625,68244.7890625,68244.7890625,68244.7890625,68244.7890625,0
2024-10-19 11:23:00+00:00,68241.0,68241.0,68241.0,68241.0,68241.0,0
2024-10-19 11:24:00+00:00,68236.8359375,68236.8359375,68236.8359375,68236.8359375,68236.8359375,0
2024-10-19 11:25:00+00:00,68225.8671875,68225.8671875,68225.8671875,68225.8671875,68225.8671875,0
2024-10-19 11:26:00+00:00,68214.9140625,68214.9140625,68214.9140625,68214.9140625,68214.9140625,0
2024-10-19 11:27:00+00:00,68215.6171875,68215.6171875,68215.6171875,68215.6171875,68215.6171875,0
2024-10-19 11:28:00+00:00,68222.5859375,68222.5859375,68222.5859375,68222.5859375,68222.5859375,0
2024-10-19 11:29:00+00:00,68227.5625,68227.5625,68227.5625,68227.5625,68227.5625,0
2024-10-19 11:31:00+00:00,68221.9921875,68221.9921875,68221.9921875,68221.9921875,68221.9921875,1384448
2024-10-19 11:32:00+00:00,68217.6640625,68217.6640625,68217.6640625,68217.6640625,68217.6640625,0
2024-10-19 11:33:00+00:00,68214.484375,68214.484375,68214.484375,68214.484375,68214.484375,0
2024-10-19 11:34:00+00:00,68206.7109375,68206.7109375,68206.7109375,68206.7109375,68206.7109375,0
2024-10-19 11:35:00+00:00,68177.0625,68177.0625,68177.0625,68177.0625,68177.0625,0
2024-10-19 11:36:00+00:00,68174.1640625,68174.1640625,68174.1640625,68174.1640625,68174.1640625,0
2024-10-19 11:37:00+00:00,68174.828125,68174.828125,68174.828125,68174.828125,68174.828125,0
2024-10-19 11:38:00+00:00,68146.90625,68146.90625,68146.90625,68146.90625,68146.90625,0
2024-10-19 11:39:00+00:00,68133.3515625,68133.3515625,68133.3515625,68133.3515625,68133.3515625,1429504
2024-10-19 11:40:00+00:00,68124.5859375,68124.5859375,68124.5859375,68124.5859375,68124.5859375,10022912
2024-10-19 11:41:00+00:00,68139.171875,68139.171875,68139.171875,68139.171875,68139.171875,15577088
2024-10-19 11:42:00+00:00,68129.1640625,68129.1640625,68129.1640625,68129.1640625,68129.1640625,3784704
2024-10-19 11:43:00+00:00,68150.671875,68150.671875,68150.671875,68150.671875,68150.671875,0
2024-10-19 11:44:00+00:00,68154.6640625,68154.6640625,68154.6640625,68154.6640625,68154.6640625,0
2024-10-19 11:45:00+00:00,68160.8046875,68160.8046875,68160.8046875,68160.8046875,68160.8046875,0
2024-10-19 11:46:00+00:00,68153.8828125,68153.8828125,68153.8828125,68153.8828125,68153.8828125,0
2024-10-19 11:47:00+00:00,68163.7578125,68163.7578125,68163.7578125,68163.7578125,68163.7578125,0
2024-10-19 11:48:00+00:00,68166.7421875,68166.7421875,68166.7421875,68166.7421875,68166.7421875,0
2024-10-19 11:49:00+00:00,68170.453125,68170.453125,68170.453125,68170.453125,68170.453125,0
2024-10-19 11:50:00+00:00,68154.765625,68154.765625,68154.765625,68154.765625,68154.765625,0
2024-10-19 11:51:00+00:00,68129.03125,68129.03125,68129.03125,68129.03125,68129.03125,0
2024-10-19 11:52:00+00:00,68104.8359375,68104.8359375,68104.8359375,68104.8359375,68104.8359375,0
2024-10-19 11:53:00+00:00,68111.28125,68111.28125,68111.28125,68111.28125,68111.28125,0
2024-10-19 11:55:00+00:00,68117.6484375,68117.6484375,68117.6484375,68117.6484375,68117.6484375,0
2024-10-19 11:56:00+00:00,68094.0,68094.0,68094.0,68094.0,68094.0,9646080
2024-10-19 11:57:00+00:00,68107.1171875,68107.1171875,68107.1171875,68107.1171875,68107.1171875,3950592
2024-10-19 11:58:00+00:00,68091.640625,68091.640625,68091.640625,68091.640625,68091.640625,0
2024-10-19 11:59:00+00:00,68081.53125,68081.53125,68081.53125,68081.53125,68081.53125,11481088
2024-10-19 12:01:00+00:00,68087.5390625,68087.5390625,68087.5390625,68087.5390625,68087.5390625,0
2024-10-19 12:02:00+00:00,68097.5625,68097.5625,68097.5625,68097.5625,68097.5625,0
2024-10-19 12:03:00+00:00,68097.703125,68097.703125,68097.703125,68097.703125,68097.703125,0
2024-10-19 12:04:00+00:00,68109.4765625,68109.4765625,68109.4765625,68109.4765625,68109.4765625,0
2024-10-19 12:05:00+00:00,68118.2265625,68118.2265625,68118.2265625,68118.2265625,68118.2265625,0
2024-10-19 12:06:00+00:00,68126.703125,68126.703125,68126.703125,68126.703125,68126.703125,0
2024-10-19 12:08:00+00:00,68121.2109375,68121.2109375,68121.2109375,68121.2109375,68121.2109375,0
2024-10-19 12:09:00+00:00,68118.953125,68118.953125,68118.953125,68118.953125,68118.953125,0
2024-10-19 12:10:00+00:00,68127.8046875,68127.8046875,68127.8046875,68127.8046875,68127.8046875,12288
2024-10-19 12:11:00+00:00,68135.5390625,68135.5390625,68135.5390625,68135.5390625,68135.5390625,0
2024-10-19 12:12:00+00:00,68138.8125,68138.8125,68138.8125,68138.8125,68138.8125,1910784
2024-10-19 12:13:00+00:00,68141.3828125,68141.3828125,68141.3828125,68141.3828125,68141.3828125,0
2024-10-19 12:14:00+00:00,68151.1875,68151.1875,68151.1875,68151.1875,68151.1875,0
2024-10-19 12:15:00+00:00,68154.984375,68154.984375,68154.984375,68154.984375,68154.984375,0
2024-10-19 12:16:00+00:00,68158.1171875,68158.1171875,68158.1171875,68158.1171875,68158.1171875,1103872
2024-10-19 12:17:00+00:00,68168.1875,68168.1875,68168.1875,68168.1875,68168.1875,2131968
2024-10-19 12:18:00+00:00,68170.46875,68170.46875,68170.46875,68170.46875,68170.46875,0
2024-10-19 12:19:00+00:00,68188.4453125,68188.4453125,68188.4453125,68188.4453125,68188.4453125,1581056
2024-10-19 12:20:00+00:00,68182.921875,68182.921875,68182.921875,68182.921875,68182.921875,0
2024-10-19 12:21:00+00:00,68172.1328125,68172.1328125,68172.1328125,68172.1328125,68172.1328125,0
2024-10-19 12:22:00+00:00,68184.265625,68184.265625,68184.265625,68184.265625,68184.265625,0
2024-10-19 12:23:00+00:00,68179.0546875,68179.0546875,68179.0546875,68179.0546875,68179.0546875,0
2024-10-19 12:24:00+00:00,68195.0625,68195.0625,68195.0625,68195.0625,68195.0625,0
2024-10-19 12:25:00+00:00,68192.3046875,68192.3046875,68192.3046875,68192.3046875,68192.3046875,0
2024-10-19 12:26:00+00:00,68178.6015625,68178.6015625,68178.6015625,68178.6015625,68178.6015625,0
2024-10-19 12:27:00+00:00,68178.5546875,68178.5546875,68178.5546875,68178.5546875,68178.5546875,0
2024-10-19 12:28:00+00:00,68188.34375,68188.34375,68188.34375,68188.34375,68188.34375,0
2024-10-19 12:29:00+00:00,68188.34375,68188.34375,68188.34375,68188.34375,68188.34375,0
2024-10-19 12:31:00+00:00,68186.578125,68186.578125,68186.578125,68186.578125,68186.578125,0
2024-10-19 12:32:00+00:00,68191.78125,68191.78125,68191.78125,68191.78125,68191.78125,0
2024-10-19 12:33:00+00:00,68193.3125,68193.3125,68193.3125,68193.3125,68193.3125,0
2024-10-19 12:34:00+00:00,68225.7890625,68225.7890625,68225.7890625,68225.7890625,68225.7890625,0
2024-10-19 12:35:00+00:00,68218.953125,68218.953125,68218.953125,68218.953125,68218.953125,0
2024-10-19 12:36:00+00:00,68229.65625,68229.65625,68229.65625,68229.65625,68229.65625,0
2024-10-19 12:37:00+00:00,68232.2578125,68232.2578125,68232.2578125,68232.2578125,68232.2578125,0
2024-10-19 12:38:00+00:00,68244.8984375,68244.8984375,68244.8984375,68244.8984375,68244.8984375,0
2024-10-19 12:39:00+00:00,68225.328125,68225.328125,68225.328125,68225.328125,68225.328125,0
2024-10-19 12:40:00+00:00,68222.765625,68222.765625,68222.765625,68222.765625,68222.765625,0
2024-10-19 12:41:00+00:00,68212.8515625,68212.8515625,68212.8515625,68212.8515625,68212.8515625,0
2024-10-19 12:43:00+00:00,68215.171875,68215.171875,68215.171875,68215.171875,68215.171875,0
2024-10-19 12:44:00+00:00,68217.296875,68217.296875,68217.296875,68217.296875,68217.296875,0
2024-10-19 12:45:00+00:00,68217.75,68217.75,68217.75,68217.75,68217.75,0
2024-10-19 12:46:00+00:00,68220.3515625,68220.3515625,68220.3515625,68220.3515625,68220.3515625,96256
2024-10-19 12:47:00+00:00,68217.984375,68217.984375,68217.984375,68217.984375,68217.984375,0
2024-10-19 12:48:00+00:00,68219.671875,68219.671875,68219.671875,68219.671875,68219.671875,0
2024-10-19 12:49:00+00:00,68232.171875,68232.171875,68232.171875,68232.171875,68232.171875,0
2024-10-19 12:50:00+00:00,68225.703125,68225.703125,68225.703125,68225.703125,68225.703125,0
2024-10-19 12:51:00+00:00,68230.90625,68230.90625,68230.90625,68230.90625,68230.90625,0
2024-10-19 12:52:00+00:00,68215.046875,68215.046875,68215.046875,68215.046875,68215.046875,0
2024-10-19 12:53:00+00:00,68205.8515625,68205.8515625,68205.8515625,68205.8515625,68205.8515625,0
2024-10-19 12:55:00+00:00,68206.625,68206.625,68206.625,68206.625,68206.625,0
2024-10-19 12:56:00+00:00,68208.4765625,68208.4765625,68208.4765625,68208.4765625,68208.4765625,0
2024-10-19 12:57:00+00:00,68221.921875,68221.921875,68221.921875,68221.921875,68221.921875,0
2024-10-19 12:58:00+00:00,68218.3515625,68218.3515625,68218.3515625,68218.3515625,68218.3515625,0
2024-10-19 12:59:00+00:00,68226.7265625,68226.7265625,68226.7265625,68226.7265625,68226.7265625,0
2024-10-19 13:00:00+00:00,68215.59375,68215.59375,68215.59375,68215.59375,68215.59375,0
2024-10-19 13:01:00+00:00,68213.3046875,68213.3046875,68213.3046875,68213.3046875,68213.3046875,0
2024-10-19 13:02:00+00:00,68215.6015625,68215.6015625,68215.6015625,68215.6015625,68215.6015625,0
2024-10-19 13:03:00+00:00,68208.625,68208.625,68208.625,68208.625,68208.625,0
2024-10-19 13:04:00+00:00,68175.0703125,68175.0703125,68175.0703125,68175.0703125,68175.0703125,0
2024-10-19 13:06:00+00:00,68146.5,68146.5,68146.5,68146.5,68146.5,0
2024-10-19 13:07:00+00:00,68140.8828125,68140.8828125,68140.8828125,68140.8828125,68140.8828125,0
2024-10-19 13:08:00+00:00,68144.3984375,68144.3984375,68144.3984375,68144.3984375,68144.3984375,0
2024-10-19 13:09:00+00:00,68135.4296875,68135.4296875,68135.4296875,68135.4296875,68135.4296875,0
2024-10-19 13:10:00+00:00,68142.5625,68142.5625,68142.5625,68142.5625,68142.5625,0
2024-10-19 13:11:00+00:00,68153.09375,68153.09375,68153.09375,68153.09375,68153.09375,0
2024-10-19 13:12:00+00:00,68171.0078125,68171.0078125,68171.0078125,68171.0078125,68171.0078125,0
2024-10-19 13:13:00+00:00,68172.28125,68172.28125,68172.28125,68172.28125,68172.28125,0
2024-10-19 13:14:00+00:00,68158.3671875,68158.3671875,68158.3671875,68158.3671875,68158.3671875,0
2024-10-19 13:15:00+00:00,68159.453125,68159.453125,68159.453125,68159.453125,68159.453125,0
2024-10-19 13:16:00+00:00,68133.71875,68133.71875,68133.71875,68133.71875,68133.71875,0
2024-10-19 13:17:00+00:00,68134.65625,68134.65625,68134.65625,68134.65625,68134.65625,17709056
2024-10-19 13:19:00+00:00,68151.1953125,68151.1953125,68151.1953125,68151.1953125,68151.1953125,0
2024-10-19 13:20:00+00:00,68152.328125,68152.328125,68152.328125,68152.328125,68152.328125,0
2024-10-19 13:21:00+00:00,68158.96875,68158.96875,68158.96875,68158.96875,68158.96875,0
2024-10-19 13:22:00+00:00,68156.984375,68156.984375,68156.984375,68156.984375,68156.984375,0
2024-10-19 13:23:00+00:00,68132.6875,68132.6875,68132.6875,68132.6875,68132.6875,0
2024-10-19 13:24:00+00:00,68139.2265625,68139.2265625,68139.2265625,68139.2265625,68139.2265625,0
2024-10-19 13:25:00+00:00,68137.8515625,68137.8515625,68137.8515625,68137.8515625,68137.8515625,0
2024-10-19 13:26:00+00:00,68145.6796875,68145.6796875,68145.6796875,68145.6796875,68145.6796875,2424832
2024-10-19 13:27:00+00:00,68131.5078125,68131.5078125,68131.5078125,68131.5078125,68131.5078125,0
2024-10-19 13:28:00+00:00,68131.109375,68131.109375,68131.109375,68131.109375,68131.109375,0
2024-10-19 13:29:00+00:00,68140.609375,68140.609375,68140.609375,68140.609375,68140.609375,0
2024-10-19 13:31:00+00:00,68148.515625,68148.515625,68148.515625,68148.515625,68148.515625,0
2024-10-19 13:32:00+00:00,68146.3046875,68146.3046875,68146.3046875,68146.3046875,68146.3046875,0
2024-10-19 13:33:00+00:00,68148.765625,68148.765625,68148.765625,68148.765625,68148.765625,0
2024-10-19 13:34:00+00:00,68135.4140625,68135.4140625,68135.4140625,68135.4140625,68135.4140625,0
2024-10-19 13:35:00+00:00,68134.671875,68134.671875,68134.671875,68134.671875,68134.671875,0
2024-10-19 13:36:00+00:00,68139.2109375,68139.2109375,68139.2109375,68139.2109375,68139.2109375,0
2024-10-19 13:37:00+00:00,68145.2265625,68145.2265625,68145.2265625,68145.2265625,68145.2265625,0
2024-10-19 13:38:00+00:00,68142.6953125,68142.6953125,68142.6953125,68142.6953125,68142.6953125,0
2024-10-19 13:39:00+00:00,68115.7265625,68115.7265625,68115.7265625,68115.7265625,68115.7265625,0
2024-10-19 13:41:00+00:00,68122.484375,68122.484375,68122.484375,68122.484375,68122.484375,0
2024-10-19 13:42:00+00:00,68122.1484375,68122.1484375,68122.1484375,68122.1484375,68122.1484375,0
2024-10-19 13:44:00+00:00,68121.7890625,68121.7890625,68121.7890625,68121.7890625,68121.7890625,0
2024-10-19 13:45:00+00:00,68119.953125,68119.953125,68119.953125,68119.953125,68119.953125,1011712
2024-10-19 13:46:00+00:00,68137.09375,68137.09375,68137.09375,68137.09375,68137.09375,0
2024-10-19 13:47:00+00:00,68148.75,68148.75,68148.75,68148.75,68148.75,0
2024-10-19 13:48:00+00:00,68150.734375,68150.734375,68150.734375,68150.734375,68150.734375,0
2024-10-19 13:49:00+00:00,68150.2734375,68150.2734375,68150.2734375,68150.2734375,68150.2734375,0
2024-10-19 13:50:00+00:00,68141.8203125,68141.8203125,68141.8203125,68141.8203125,68141.8203125,0
2024-10-19 13:51:00+00:00,68122.625,68122.625,68122.625,68122.625,68122.625,0
2024-10-19 13:52:00+00:00,68120.5390625,68120.5390625,68120.5390625,68120.5390625,68120.5390625,0
2024-10-19 13:53:00+00:00,68120.984375,68120.984375,68120.984375,68120.984375,68120.984375,0
2024-10-19 13:55:00+00:00,68113.0390625,68113.0390625,68113.0390625,68113.0390625,68113.0390625,0
2024-10-19 13:56:00+00:00,68110.2734375,68110.2734375,68110.2734375,68110.2734375,68110.2734375,0
2024-10-19 13:58:00+00:00,68109.984375,68109.984375,68109.984375,68109.984375,68109.984375,0
2024-10-19 13:59:00+00:00,68112.0625,68112.0625,68112.0625,68112.0625,68112.0625,0
2024-10-19 14:00:00+00:00,68110.3515625,68110.3515625,68110.3515625,68110.3515625,68110.3515625,0
2024-10-19 14:01:00+00:00,68112.84375,68112.84375,68112.84375,68112.84375,68112.84375,0
2024-10-19 14:02:00+00:00,68123.203125,68123.203125,68123.203125,68123.203125,68123.203125,0
2024-10-19 14:03:00+00:00,68130.03125,68130.03125,68130.03125,68130.03125,68130.03125,0
2024-10-19 14:04:00+00:00,68147.8125,68147.8125,68147.8125,68147.8125,68147.8125,0
2024-10-19 14:05:00+00:00,68124.6015625,68124.6015625,68124.6015625,68124.6015625,68124.6015625,0
2024-10-19 14:07:00+00:00,68137.0703125,68137.0703125,68137.0703125,68137.0703125,68137.0703125,0
2024-10-19 14:08:00+00:00,68152.703125,68152.703125,68152.703125,68152.703125,68152.703125,0
2024-10-19 14:09:00+00:00,68158.78125,68158.78125,68158.78125,68158.78125,68158.78125,0
2024-10-19 14:10:00+00:00,68160.234375,68160.234375,68160.234375,68160.234375,68160.234375,0
2024-10-19 14:11:00+00:00,68168.7890625,68168.7890625,68168.7890625,68168.7890625,68168.7890625,0
2024-10-19 14:12:00+00:00,68169.296875,68169.296875,68169.296875,68169.296875,68169.296875,0
2024-10-19 14:13:00+00:00,68169.296875,68169.296875,68169.296875,68169.296875,68169.296875,0
2024-10-19 14:15:00+00:00,68185.2890625,68185.2890625,68185.2890625,68185.2890625,68185.2890625,0
2024-10-19 14:16:00+00:00,68187.9453125,68187.9453125,68187.9453125,68187.9453125,68187.9453125,0
2024-10-19 14:17:00+00:00,68188.46875,68188.46875,68188.46875,68188.46875,68188.46875,0
2024-10-19 14:18:00+00:00,68186.8046875,68186.8046875,68186.8046875,68186.8046875,68186.8046875,0
2024-10-19 14:19:00+00:00,68187.8828125,68187.8828125,68187.8828125,68187.8828125,68187.8828125,0
2024-10-19 14:20:00+00:00,68187.4609375,68187.4609375,68187.4609375,68187.4609375,68187.4609375,0
2024-10-19 14:21:00+00:00,68193.265625,68193.265625,68193.265625,68193.265625,68193.265625,0
2024-10-19 14:22:00+00:00,68188.5,68188.5,68188.5,68188.5,68188.5,0
2024-10-19 14:23:00+00:00,68182.7421875,68182.7421875,68182.7421875,68182.7421875,68182.7421875,0
2024-10-19 14:24:00+00:00,68161.859375,68161.859375,68161.859375,68161.859375,68161.859375,0
2024-10-19 14:25:00+00:00,68179.3671875,68179.3671875,68179.3671875,68179.3671875,68179.3671875,0
